;Unnamed: 0;Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor m2;Tipo Agregado
113;118;Apartamento;Recreio dos Bandeirantes;2;1;1;75;1000.0;1040.0;112.0;13.33;Apartamento
114;119;Apartamento;Ipanema;2;0;2;52;10000.0;3689.0;393.0;192.31;Apartamento
115;120;Apartamento;Leblon;4;4;4;380;40000.0;4700.0;1500.0;105.26;Apartamento
116;121;Apartamento;Recreio dos Bandeirantes;3;2;1;104;2200.0;740.0;258.0;21.15;Apartamento
117;122;Apartamento;Barra da Tijuca;2;1;1;72;2600.0;1700.0;237.0;36.11;Apartamento
118;123;Apartamento;Taquara;2;1;0;75;1200.0;330.0;75.0;16.0;Apartamento
119;124;Apartamento;Botafogo;4;1;1;190;5500.0;1720.0;350.0;28.95;Apartamento
120;125;Quitinete;Catete;0;0;0;20;700.0;500.0;28.0;35.0;Apartamento
121;126;Apartamento;Ipanema;4;6;1;700;65000.0;8860.0;5699.0;92.86;Apartamento
122;127;Apartamento;Méier;2;0;0;56;899.0;402.0;135.0;16.05;Apartamento
123;128;Apartamento;Freguesia (Jacarepaguá);2;1;1;71;1200.0;600.0;54.0;16.9;Apartamento
124;129;Apartamento;Lagoa;3;1;2;105;3600.0;1100.0;281.0;34.29;Apartamento
125;130;Apartamento;Copacabana;3;1;1;500;15000.0;2580.0;366.0;30.0;Apartamento
126;131;Apartamento;Tijuca;3;0;0;87;1600.0;650.0;100.0;18.39;Apartamento
127;132;Apartamento;Botafogo;1;0;0;35;1500.0;470.0;50.0;42.86;Apartamento
128;134;Apartamento;Ipanema;3;3;1;220;22000.0;4000.0;1200.0;100.0;Apartamento
129;135;Apartamento;Copacabana;3;0;0;100;3300.0;850.0;90.0;33.0;Apartamento
130;136;Apartamento;Barra da Tijuca;3;1;2;93;2500.0;1100.0;0.0;26.88;Apartamento
131;137;Apartamento;Engenho Novo;2;2;0;78;800.0;915.0;55.0;10.26;Apartamento
132;138;Apartamento;Barra da Tijuca;2;1;1;85;2500.0;1573.0;197.0;29.41;Apartamento
133;139;Apartamento;Leblon;2;1;1;115;7500.0;980.0;270.0;65.22;Apartamento
134;140;Apartamento;Botafogo;2;1;1;70;3700.0;1133.0;147.0;52.86;Apartamento
135;141;Apartamento;Freguesia (Jacarepaguá);2;1;1;95;1600.0;650.0;0.0;16.84;Apartamento
136;142;Apartamento;Barra da Tijuca;4;4;4;392;30000.0;7000.0;3000.0;76.53;Apartamento
137;143;Apartamento;Campo Grande;2;0;0;60;1200.0;570.0;0.0;20.0;Apartamento
138;144;Apartamento;Flamengo;1;0;0;40;1900.0;430.0;54.0;47.5;Apartamento
139;145;Apartamento;Engenho de Dentro;3;1;1;61;1400.0;498.0;0.0;22.95;Apartamento
140;146;Apartamento;Copacabana;3;2;1;250;7000.0;1500.0;434.0;28.0;Apartamento
141;147;Apartamento;Ipanema;3;2;1;200;15000.0;1500.0;572.0;75.0;Apartamento
142;148;Apartamento;Copacabana;3;1;0;140;3700.0;1347.0;0.0;26.43;Apartamento
143;149;Apartamento;Copacabana;2;0;0;50;2500.0;750.0;760.0;50.0;Apartamento
144;150;Casa;Jardim Carioca;3;2;1;135;3000.0;0.0;0.0;22.22;Casa
145;151;Apartamento;Tijuca;3;1;1;78;2500.0;730.0;178.0;32.05;Apartamento
146;152;Quitinete;Centro;0;0;0;28;700.0;400.0;16.0;25.0;Apartamento
147;153;Apartamento;Lagoa;3;1;1;75;4000.0;1250.0;309.0;53.33;Apartamento
148;154;Apartamento;Recreio dos Bandeirantes;3;2;1;102;1850.0;882.0;0.0;18.14;Apartamento
149;155;Apartamento;Tijuca;1;0;0;65;1200.0;320.0;0.0;18.46;Apartamento
150;156;Apartamento;Barra da Tijuca;2;1;0;60;1500.0;1266.0;233.0;25.0;Apartamento
151;157;Apartamento;Copacabana;4;1;2;210;13000.0;2200.0;650.0;61.9;Apartamento
152;158;Apartamento;Maracanã;3;2;3;158;2400.0;1265.0;0.0;15.19;Apartamento
153;159;Apartamento;Barra da Tijuca;2;1;1;83;2000.0;1548.0;260.0;24.1;Apartamento
154;160;Apartamento;Laranjeiras;5;2;1;400;9000.0;3000.0;0.0;22.5;Apartamento
155;161;Apartamento;Barra da Tijuca;3;1;1;84;1900.0;1103.0;212.0;22.62;Apartamento
156;162;Apartamento;Freguesia (Jacarepaguá);3;1;1;77;1600.0;850.0;165.0;20.78;Apartamento
157;163;Apartamento;São Conrado;4;4;4;510;25000.0;6600.0;0.0;49.02;Apartamento
158;164;Apartamento;Tijuca;3;0;0;75;1800.0;350.0;0.0;24.0;Apartamento
159;165;Apartamento;Ipanema;3;1;1;126;5500.0;1400.0;2000.0;43.65;Apartamento
160;166;Casa;Lins de Vasconcelos;2;0;0;40;950.0;0.0;50.0;23.75;Casa
161;167;Apartamento;Leblon;4;2;2;250;17500.0;4990.0;620.0;70.0;Apartamento
162;168;Apartamento;Copacabana;4;2;2;436;17000.0;3900.0;1000.0;38.99;Apartamento
163;169;Apartamento;Freguesia (Jacarepaguá);3;3;2;173;3200.0;1800.0;0.0;18.5;Apartamento
164;170;Apartamento;Tijuca;2;1;1;71;1500.0;600.0;0.0;21.13;Apartamento
165;171;Apartamento;Barra da Tijuca;2;1;1;81;1900.0;1200.0;121.0;23.46;Apartamento
166;172;Casa de Condomínio;Barra da Tijuca;4;2;4;595;30000.0;2500.0;2510.0;50.42;Casa
167;173;Apartamento;Leblon;3;1;0;87;3800.0;970.0;273.0;43.68;Apartamento
168;174;Casa de Condomínio;Recreio dos Bandeirantes;4;4;4;267;6500.0;700.0;3308.0;24.34;Casa
169;175;Apartamento;Laranjeiras;4;1;2;288;7000.0;1870.0;582.0;24.31;Apartamento
170;176;Apartamento;Recreio dos Bandeirantes;1;1;1;102;1900.0;688.0;0.0;18.63;Apartamento
171;177;Apartamento;Leblon;2;1;0;70;4200.0;1100.0;200.0;60.0;Apartamento
172;179;Apartamento;Pilares;3;0;0;65;1200.0;350.0;16.0;18.46;Apartamento
173;180;Apartamento;Barra da Tijuca;3;3;2;169;6500.0;1886.0;450.0;38.46;Apartamento
174;181;Quitinete;Copacabana;1;0;0;23;1000.0;562.0;0.0;43.48;Apartamento
175;182;Apartamento;Laranjeiras;3;1;1;90;2400.0;1311.0;0.0;26.67;Apartamento
176;183;Apartamento;Tijuca;2;0;0;50;1800.0;347.0;25.0;36.0;Apartamento
177;185;Apartamento;Ipanema;3;1;1;140;6500.0;1800.0;506.0;46.43;Apartamento
178;186;Apartamento;Campo Grande;2;0;0;60;800.0;380.0;0.0;13.33;Apartamento
179;187;Apartamento;Ipanema;4;1;1;170;12000.0;1210.0;4222.0;70.59;Apartamento
180;188;Casa;Tijuca;4;1;1;191;4000.0;300.0;0.0;20.94;Casa
181;189;Apartamento;Centro;1;0;0;35;1350.0;420.0;24.0;38.57;Apartamento
182;190;Apartamento;Tijuca;2;0;0;63;1400.0;440.0;61.0;22.22;Apartamento
183;191;Casa de Condomínio;São Conrado;3;2;1;250;5500.0;750.0;500.0;22.0;Casa
184;192;Apartamento;Copacabana;3;1;0;112;3800.0;1123.0;286.0;33.93;Apartamento
185;194;Apartamento;Tijuca;3;1;0;129;1800.0;850.0;116.0;13.95;Apartamento
186;195;Apartamento;Barra da Tijuca;4;3;3;160;8600.0;2300.0;250.0;53.75;Apartamento
187;196;Apartamento;Recreio dos Bandeirantes;2;1;1;93;1400.0;1300.0;0.0;15.05;Apartamento
188;197;Apartamento;Freguesia (Jacarepaguá);3;1;1;93;1800.0;650.0;95.0;19.35;Apartamento
189;198;Apartamento;Barra da Tijuca;1;1;1;60;2200.0;1600.0;350.0;36.67;Apartamento
190;199;Apartamento;Taquara;2;2;0;55;790.0;350.0;0.0;14.36;Apartamento
191;200;Quitinete;Centro;1;0;0;33;990.0;463.0;25.0;30.0;Apartamento
192;201;Apartamento;Copacabana;2;0;0;54;1800.0;590.0;0.0;33.33;Apartamento
193;202;Apartamento;Catete;2;1;1;70;3300.0;1365.0;180.0;47.14;Apartamento
194;203;Apartamento;Copacabana;5;1;3;390;10000.0;1000.0;1000.0;25.64;Apartamento
195;204;Apartamento;Maracanã;2;1;0;53;1300.0;492.0;16.0;24.53;Apartamento
196;206;Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0;28.57;Apartamento
197;207;Apartamento;Tijuca;3;1;0;164;3500.0;1310.0;257.0;21.34;Apartamento
198;208;Apartamento;Jacarepaguá;2;1;1;60;1200.0;524.0;13.0;20.0;Apartamento
199;209;Apartamento;Água Santa;2;1;0;50;850.0;280.0;12.0;17.0;Apartamento
200;210;Apartamento;Botafogo;2;1;1;79;4315.0;1110.0;187.0;54.62;Apartamento
201;211;Apartamento;Recreio dos Bandeirantes;2;1;1;80;1600.0;615.0;3.0;20.0;Apartamento
202;212;Apartamento;Tijuca;1;0;0;36;1300.0;295.0;24.0;36.11;Apartamento
203;213;Apartamento;Jardim Oceânico;4;4;3;190;5700.0;1069.0;808.0;30.0;Apartamento
204;214;Apartamento;Freguesia (Jacarepaguá);3;1;0;84;1500.0;900.0;0.0;17.86;Apartamento
205;215;Apartamento;São Cristóvão;2;0;0;50;1000.0;600.0;0.0;20.0;Apartamento
206;216;Quitinete;Copacabana;1;0;0;26;1400.0;370.0;21.0;53.85;Apartamento
207;217;Casa de Condomínio;Barra da Tijuca;4;4;4;1000;30000.0;2695.0;23715.0;30.0;Casa
208;218;Apartamento;Ilha do Governador;3;1;0;83;1500.0;440.0;132.0;18.07;Apartamento
209;219;Apartamento;Olaria;2;0;0;90;1000.0;150.0;0.0;11.11;Apartamento
210;220;Apartamento;Humaitá;1;0;0;57;3990.0;860.0;100.0;70.0;Apartamento
211;221;Apartamento;Maracanã;3;1;0;95;2500.0;600.0;80.0;26.32;Apartamento
212;222;Casa de Vila;Jardim Sulacap;2;1;2;115;1600.0;1.0;60.0;13.91;Casa
213;223;Apartamento;Leblon;4;2;2;200;11000.0;2900.0;580.0;55.0;Apartamento
214;224;Apartamento;Barra da Tijuca;2;1;1;63;1900.0;824.0;0.0;30.16;Apartamento
215;225;Apartamento;Gávea;2;1;1;100;3900.0;1300.0;320.0;39.0;Apartamento
216;226;Apartamento;Ipanema;3;2;1;165;7500.0;2200.0;532.0;45.45;Apartamento
217;227;Apartamento;Ipanema;3;2;2;160;6000.0;3500.0;4600.0;37.5;Apartamento
218;228;Apartamento;Flamengo;1;1;0;48;2100.0;580.0;70.0;43.75;Apartamento
219;229;Apartamento;Leblon;2;1;1;87;4800.0;1300.0;361.0;55.17;Apartamento
220;230;Casa de Vila;Oswaldo Cruz;1;0;1;40;800.0;0.0;0.0;20.0;Casa
221;231;Apartamento;Barra da Tijuca;3;1;1;105;2500.0;1400.0;1500.0;23.81;Apartamento
222;232;Casa de Condomínio;Freguesia (Jacarepaguá);2;1;0;163;1800.0;92.0;46.0;11.04;Casa
223;233;Quitinete;Copacabana;1;0;0;30;1300.0;370.0;30.0;43.33;Apartamento
224;234;Apartamento;Barra da Tijuca;3;1;1;80;3500.0;1410.0;270.0;43.75;Apartamento
225;235;Apartamento;Botafogo;3;1;1;102;5100.0;1300.0;0.0;50.0;Apartamento
226;236;Apartamento;Gávea;3;0;1;120;2700.0;880.0;238.0;22.5;Apartamento
227;237;Apartamento;Humaitá;2;2;1;112;4500.0;1300.0;0.0;40.18;Apartamento
228;238;Apartamento;Vila da Penha;2;0;0;60;900.0;160.0;25.0;15.0;Apartamento
229;239;Apartamento;Lagoa;1;1;0;75;2800.0;800.0;210.0;37.33;Apartamento
230;240;Apartamento;Ipanema;3;1;1;125;7000.0;2100.0;463.0;56.0;Apartamento
231;241;Apartamento;Engenho Novo;2;0;0;53;1400.0;460.0;12.0;26.42;Apartamento
232;242;Apartamento;Recreio dos Bandeirantes;3;3;1;132;2800.0;879.0;0.0;21.21;Apartamento
233;243;Apartamento;Barra da Tijuca;2;2;1;86;3500.0;1307.0;0.0;40.7;Apartamento
234;244;Apartamento;Recreio dos Bandeirantes;2;1;1;80;1700.0;690.0;150.0;21.25;Apartamento
235;245;Apartamento;Recreio dos Bandeirantes;4;2;2;200;3600.0;1177.0;320.0;18.0;Apartamento
236;246;Apartamento;Barra da Tijuca;2;1;1;77;2500.0;830.0;156.0;32.47;Apartamento
237;247;Apartamento;Engenho Novo;1;1;0;63;700.0;625.0;36.0;11.11;Apartamento
238;248;Casa;Grajaú;5;4;2;450;7000.0;0.0;500.0;15.56;Casa
239;249;Apartamento;Barra da Tijuca;4;2;2;149;4500.0;2130.0;0.0;30.2;Apartamento
240;250;Apartamento;Recreio dos Bandeirantes;3;2;2;106;2500.0;780.0;248.0;23.58;Apartamento
241;251;Apartamento;Anil;2;1;0;48;1100.0;400.0;0.0;22.92;Apartamento
242;252;Apartamento;Ipanema;4;1;2;250;12000.0;2300.0;1050.0;48.0;Apartamento
243;253;Apartamento;Gávea;2;1;1;68;2700.0;850.0;186.0;39.71;Apartamento
244;254;Apartamento;Barra da Tijuca;2;1;1;75;1400.0;1280.0;0.0;18.67;Apartamento
245;255;Apartamento;Ipanema;2;1;1;97;7000.0;4000.0;4725.0;72.16;Apartamento
246;256;Casa de Condomínio;Vargem Grande;2;2;1;90;1700.0;618.0;338.0;18.89;Casa
247;257;Apartamento;Cachambi;3;0;0;70;900.0;200.0;30.0;12.86;Apartamento
248;258;Quitinete;Leblon;1;0;0;30;1700.0;560.0;62.0;56.67;Apartamento
249;259;Apartamento;Copacabana;4;2;1;279;3150.0;2025.0;370.0;11.29;Apartamento
250;260;Casa;Tanque;2;1;0;59;1200.0;170.0;0.0;20.34;Casa
251;261;Apartamento;Laranjeiras;5;3;2;713;30000.0;3800.0;0.0;42.08;Apartamento
252;262;Apartamento;Cachambi;2;1;0;70;950.0;530.0;30.0;13.57;Apartamento
253;263;Casa;Campo Grande;3;0;0;200;2100.0;0.0;0.0;10.5;Casa
254;264;Apartamento;Recreio dos Bandeirantes;4;2;1;400;3500.0;800.0;500.0;8.75;Apartamento
255;265;Apartamento;Recreio dos Bandeirantes;2;1;1;89;1800.0;884.0;170.0;20.22;Apartamento
256;266;Apartamento;Maracanã;1;1;1;120;1000.0;985.0;150.0;8.33;Apartamento
257;267;Apartamento;Recreio dos Bandeirantes;4;3;2;181;3500.0;1080.0;423.0;19.34;Apartamento
258;268;Apartamento;Tijuca;2;1;1;70;1500.0;890.0;68.0;21.43;Apartamento
259;269;Casa de Condomínio;Barra da Tijuca;5;6;5;640;13800.0;980.0;1800.0;21.56;Casa
260;270;Apartamento;Vaz Lobo;2;0;0;70;1000.0;32.0;0.0;14.29;Apartamento
261;271;Apartamento;Madureira;2;0;0;40;600.0;415.0;0.0;15.0;Apartamento
262;272;Apartamento;Recreio dos Bandeirantes;2;0;0;75;1700.0;659.0;0.0;22.67;Apartamento
263;273;Apartamento;Copacabana;2;1;1;81;2900.0;893.0;190.0;35.8;Apartamento
264;274;Casa;Bonsucesso;2;0;0;51;1000.0;0.0;0.0;19.61;Casa
265;275;Casa de Condomínio;Barra da Tijuca;5;3;5;1000;20000.0;1800.0;1800.0;20.0;Casa
266;277;Apartamento;Praça Seca;3;0;0;90;900.0;330.0;15.0;10.0;Apartamento
267;278;Apartamento;Vila Isabel;3;3;1;124;1700.0;1400.0;0.0;13.71;Apartamento
268;279;Apartamento;Recreio dos Bandeirantes;5;3;4;430;6000.0;899.0;750.0;13.95;Apartamento
269;280;Apartamento;Ipanema;2;0;1;75;5200.0;476.0;120.0;69.33;Apartamento
270;281;Apartamento;São Conrado;5;2;3;400;13000.0;4165.0;689.0;32.5;Apartamento
271;282;Apartamento;Freguesia (Jacarepaguá);3;2;1;126;1500.0;1000.0;150.0;11.9;Apartamento
272;283;Apartamento;Laranjeiras;2;1;1;70;2300.0;620.0;190.0;32.86;Apartamento
273;284;Apartamento;Recreio dos Bandeirantes;3;2;1;94;1900.0;1300.0;198.0;20.21;Apartamento
274;285;Apartamento;Barra da Tijuca;4;3;4;192;5000.0;2200.0;562.0;26.04;Apartamento
275;286;Apartamento;Copacabana;1;0;0;43;1600.0;452.0;242.0;37.21;Apartamento
276;287;Apartamento;Barra da Tijuca;2;1;1;70;2200.0;780.0;0.0;31.43;Apartamento
277;288;Apartamento;São Francisco Xavier;3;1;1;73;1200.0;520.0;0.0;16.44;Apartamento
278;289;Apartamento;Copacabana;3;0;0;120;3000.0;1420.0;0.0;25.0;Apartamento
279;290;Casa de Condomínio;Vargem Grande;5;4;5;300;5000.0;1500.0;250.0;16.67;Casa
280;291;Apartamento;Pechincha;2;1;0;64;800.0;248.0;14.0;12.5;Apartamento
281;292;Apartamento;Copacabana;1;0;0;45;2800.0;450.0;30.0;62.22;Apartamento
282;293;Apartamento;Laranjeiras;2;0;0;110;2500.0;968.0;167.0;22.73;Apartamento
283;294;Apartamento;Ipanema;4;3;3;433;37000.0;9800.0;0.0;85.45;Apartamento
284;295;Apartamento;Flamengo;2;0;0;85;2700.0;800.0;1150.0;31.76;Apartamento
285;296;Apartamento;Leme;3;1;1;175;8000.0;1380.0;0.0;45.71;Apartamento
286;297;Casa;Engenho Novo;2;0;0;70;1100.0;0.0;0.0;15.71;Casa
287;298;Apartamento;Jacarepaguá;2;1;0;68;1100.0;540.0;0.0;16.18;Apartamento
288;299;Apartamento;Humaitá;2;1;0;64;2500.0;520.0;0.0;39.06;Apartamento
289;300;Apartamento;Copacabana;1;0;1;37;2500.0;447.0;20.0;67.57;Apartamento
290;301;Apartamento;Copacabana;4;2;2;240;10000.0;2000.0;700.0;41.67;Apartamento
291;302;Casa de Condomínio;Barra da Tijuca;4;3;2;188;6000.0;1022.0;0.0;31.91;Casa
292;303;Apartamento;Barra da Tijuca;3;2;2;137;12500.0;1850.0;271.0;91.24;Apartamento
293;304;Apartamento;Barra da Tijuca;14;2;2;212;5000.0;1200.0;650.0;23.58;Apartamento
294;305;Apartamento;Irajá;2;1;0;65;1100.0;255.0;0.0;16.92;Apartamento
295;306;Apartamento;Barra da Tijuca;2;2;1;105;3000.0;1500.0;0.0;28.57;Apartamento
296;307;Apartamento;Vila Isabel;2;1;0;70;1100.0;550.0;0.0;15.71;Apartamento
297;308;Apartamento;São Conrado;4;3;4;600;23000.0;16864.0;3910.0;38.33;Apartamento
298;309;Apartamento;Gávea;3;1;1;108;5000.0;1769.0;226.0;46.3;Apartamento
299;310;Apartamento;Recreio dos Bandeirantes;2;1;2;85;2300.0;1350.0;125.0;27.06;Apartamento
300;311;Apartamento;Catete;1;0;0;45;1600.0;500.0;55.0;35.56;Apartamento
301;312;Quitinete;Copacabana;1;0;0;15;1100.0;600.0;0.0;73.33;Apartamento
302;313;Apartamento;Barra da Tijuca;3;2;3;160;7000.0;1087.0;455.0;43.75;Apartamento
303;314;Casa de Vila;Quintino Bocaiúva;2;1;0;48;750.0;0.0;0.0;15.62;Casa
304;315;Apartamento;Lagoa;3;2;1;130;5000.0;1000.0;300.0;38.46;Apartamento
305;316;Apartamento;Freguesia (Jacarepaguá);3;2;1;100;2100.0;780.0;140.0;21.0;Apartamento
306;317;Apartamento;Freguesia (Jacarepaguá);3;2;3;180;5500.0;1200.0;318.0;30.56;Apartamento
307;318;Apartamento;Copacabana;3;0;0;80;2500.0;800.0;157.0;31.25;Apartamento
308;319;Casa de Condomínio;Barra da Tijuca;3;0;2;367;6000.0;510.0;423.0;16.35;Casa
309;320;Apartamento;Recreio dos Bandeirantes;3;1;1;85;1900.0;450.0;112.0;22.35;Apartamento
310;321;Casa;Jardim Botânico;2;4;1;107;9500.0;0.0;1091.0;88.79;Casa
311;322;Apartamento;Barra da Tijuca;5;4;3;171;9000.0;2000.0;3500.0;52.63;Apartamento
312;323;Apartamento;Centro;1;0;0;42;2200.0;619.0;202.0;52.38;Apartamento
313;324;Apartamento;Méier;2;1;0;62;1000.0;600.0;38.0;16.13;Apartamento
314;325;Quitinete;Leblon;1;0;0;25;1950.0;360.0;58.0;78.0;Apartamento
315;326;Apartamento;Leblon;4;3;4;260;13500.0;3100.0;0.0;51.92;Apartamento
316;327;Casa;Recreio dos Bandeirantes;4;4;2;367;12000.0;0.0;653.0;32.7;Casa
317;328;Apartamento;Grajaú;2;0;0;65;1400.0;415.0;21.0;21.54;Apartamento
318;329;Apartamento;Lagoa;4;3;1;180;11000.0;2530.0;812.0;61.11;Apartamento
319;330;Apartamento;Copacabana;1;0;0;43;1800.0;639.0;76.0;41.86;Apartamento
320;331;Apartamento;Lagoa;2;1;1;80;2200.0;2600.0;420.0;27.5;Apartamento
321;332;Apartamento;Flamengo;2;1;0;57;2800.0;832.0;98.0;49.12;Apartamento
322;333;Apartamento;Campo Grande;3;1;1;98;1800.0;950.0;0.0;18.37;Apartamento
323;334;Apartamento;Jardim Botânico;3;1;2;170;6000.0;860.0;540.0;35.29;Apartamento
324;335;Apartamento;Leblon;4;2;2;207;15500.0;6000.0;934.0;74.88;Apartamento
325;336;Apartamento;Barra da Tijuca;4;4;4;518;38000.0;5004.0;1747.0;73.36;Apartamento
326;337;Apartamento;Ipanema;1;0;1;50;2400.0;897.0;26.0;48.0;Apartamento
327;338;Quitinete;Copacabana;1;0;0;35;1700.0;400.0;55.0;48.57;Apartamento
328;339;Apartamento;Recreio dos Bandeirantes;3;2;1;150;2500.0;1012.0;0.0;16.67;Apartamento
329;340;Apartamento;Copacabana;2;0;0;65;2700.0;710.0;130.0;41.54;Apartamento
330;341;Apartamento;Recreio dos Bandeirantes;4;3;2;300;4500.0;1500.0;580.0;15.0;Apartamento
331;342;Apartamento;Recreio dos Bandeirantes;2;2;1;115;1900.0;661.0;0.0;16.52;Apartamento
332;343;Casa de Vila;Jacarepaguá;3;1;0;100;2000.0;100.0;0.0;20.0;Casa
333;344;Apartamento;Recreio dos Bandeirantes;3;3;1;110;1500.0;873.0;0.0;13.64;Apartamento
334;345;Casa;Botafogo;12;5;0;500;18000.0;0.0;1800.0;36.0;Casa
335;346;Apartamento;Barra da Tijuca;4;3;4;304;13000.0;3800.0;1350.0;42.76;Apartamento
336;347;Casa de Condomínio;Barra da Tijuca;4;2;4;280;8500.0;750.0;620.0;30.36;Casa
337;348;Apartamento;Tijuca;3;1;0;88;2300.0;790.0;885.0;26.14;Apartamento
338;349;Apartamento;Ipanema;3;1;1;145;7200.0;2900.0;500.0;49.66;Apartamento
339;350;Casa;Catete;10;0;10;300;15000.0;0.0;220.0;50.0;Casa
340;351;Apartamento;Urca;1;0;0;53;2800.0;770.0;0.0;52.83;Apartamento
341;352;Apartamento;Ipanema;3;1;1;116;5000.0;1600.0;316.0;43.1;Apartamento
342;353;Apartamento;Tijuca;3;1;0;116;2000.0;790.0;194.0;17.24;Apartamento
343;354;Apartamento;Vila Isabel;3;0;0;82;1200.0;664.0;86.0;14.63;Apartamento
344;355;Quitinete;Glória;1;0;1;26;850.0;321.0;29.0;32.69;Apartamento
345;356;Apartamento;Barra da Tijuca;3;2;1;130;4800.0;1700.0;433.0;36.92;Apartamento
346;357;Apartamento;Freguesia (Jacarepaguá);3;1;1;90;1700.0;595.0;0.0;18.89;Apartamento
347;358;Apartamento;Flamengo;2;1;0;68;2000.0;536.0;148.0;29.41;Apartamento
348;359;Apartamento;Copacabana;1;0;0;60;2800.0;620.0;128.0;46.67;Apartamento
349;360;Apartamento;Taquara;2;1;0;53;1100.0;450.0;150.0;20.75;Apartamento
350;361;Apartamento;Penha;2;0;0;64;950.0;180.0;0.0;14.84;Apartamento
351;362;Apartamento;Jardim Botânico;3;1;1;130;6400.0;1500.0;0.0;49.23;Apartamento
352;363;Apartamento;Leblon;2;1;0;90;3500.0;1300.0;200.0;38.89;Apartamento
353;364;Apartamento;Leblon;4;2;4;200;8500.0;2710.0;945.0;42.5;Apartamento
354;365;Apartamento;Tijuca;1;1;1;84;2000.0;718.0;120.0;23.81;Apartamento
355;366;Quitinete;Gardênia Azul;1;0;0;20;485.0;0.0;0.0;24.25;Apartamento
